Nazwa,Telefon,Adres,"Godziny otwarcia","Strona internetowa","Opinia 1","Opinia 2","Opinia 3","Opinia 4","Opinia 5","Opinia 6",Typ,"Wysokość cen",Latitude,Longitude
"Tous Jewelry","81 440 53 60","Tarasy Zamkowe, Aleja Unii Lubelskiej 2, 20-108 Lublin, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: Zamknięte",https://www.tous.com/pl-pl/?utm_campaign=local_seo&utm_content=650ca809-7e4d-4433-8e4f-1af356720d77&utm_medium=organic&utm_source=google_gmb,"Bardzo miła i pomocna obsługa. Pani nie przewraca oczami nawet jak klient nie decyduje się na zakup. I chętnie pokazuje modele . Serdecznie polecam ten sklep","Duże centrum handlowe, sklepy znanych marek takich jak AB Foto, Biedronka, Burger King, Bytom, CCC, Coral Travel, Douglas, EMPIiK, Hebe, Inglot, Kik, Martes Sport, McDonald's, Neckermann, Orange, Oysho, Pepco, Pizza hut, Rossman, Sizeer, Smyk, Subway, Super-Pharm, TUI. Możemy też coś zjeść, popularny jest Olimp sieć restauracji typu Fast casual dining w Polsce oferuje smacznej różnorodne dania kuchni Europejskiej z elementami kuchni świata w menu zawsze można znaleźć też potrawy sezonowe wszystkie dania przygotowane są na miejscu przez doświadczonych pokaże bogate menu pozwala na samodzielne skomponowanie pełnowartościowego posiłku.","Sklepy, restauracje, 3 poziomy; jest duzo miejsc do siedzenia, fajnie rozplanowana przestrzeń; udogodnienia przy wejściu, by łatwiej się tam odnaleźć; na dachu można zrelaksować się na tarasach z zielenią",,,,"jewelry_store, store, point_of_interest, establishment",,51.2502786,22.5764322
Bijou,"81 532 33 41","Krakowskie Przedmieście 1, 20-002 Lublin, Polska","poniedziałek: 10:00–18:00, wtorek: 10:00–18:00, środa: 10:00–18:00, czwartek: 10:00–18:00, piątek: 10:00–18:00, sobota: 10:00–14:00, niedziela: Zamknięte",https://www.facebook.com/Bijou-Jubiler-216270158427559/,"Noszę tam biżuterię do naprawy,czasem idę coś wycenić,zapytać o radę,coś sprzedać czy kupić. Zawsze jestem witana z uśmiechem i szacunkiem. Personel bardzo miły, wykwalifikowany. Pan rzemieślnik również znający się na swojej robocie. Serdecznie polecam.","Kupiłem pierścionek zaręczynowy i obrączki. Polecam. Pani Magdalena jest bardzo pomocna 😀🙏✌️. Jeżeli chodzi o zaręczynowy to źle miarę obliczyłem 😉✌️","Świetna jakość, bardzo fajna obsługa i duży wybór biżuterii w uczciwej cenie oraz szybka i bardzo fachowa naprawa biżuterii.","Polecam serdecznie Panią Magdalenę, jest bardzo pomocna, obrączki ślicznie zrobione. Nie chcą oszukać jak inne jubilery.","Najlepsza, i najbardziej profesjonalna obsługa na świecie! Piękne pierścionki zaręczynowe w przystępnych cenach. Wraz z narzeczoną jesteśmy niezwykle zadowoleni. Szczególny ukłon w stronę Pana jubilera, który odratował pierścionek po mocnym zderzeniu z barierką, oraz pięknie go wypolerował, a to wszystko za darmo. Tak winno dbać się o klienta. Chapeau bas!",,"jewelry_store, store, point_of_interest, establishment",,51.2476386,22.5648893
PANDORA,"883 848 852","C.H. PLAZA, Lipowa 13, 20-024 Lublin, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 09:00–21:00",https://pl.pandora.net/pl/,"Polecam salon, przemiła obsługa, która dokonała niemożliwego. Oddałam do czyszczenia wręcz zmasakrowaną bransoletkę, a odebrałam praktycznie nową. Polecam z całego serduszka❤️","Bardzo miła obsługa, Pani w czarnych włosach bardzo pomocna, pomimo pośpiechu który narzuciłem dokonałem fajnego zakupu. Polecam 👊🙂","Bardzo polecam sklep Pandora w Plazie. Pani Agnieszka bardzo kompetentna. Pomogła dobrać biżuterię z uśmiechem na twarzy. Ma dużo cierpliwości do klientów.",,,,"jewelry_store, store, point_of_interest, establishment",,51.245033,22.550885
YES,"728 939 453","Aleja Spółdzielczości Pracy 86, 20-147 Lublin, Polska","poniedziałek: 10:00–21:00, wtorek: 10:00–21:00, środa: 10:00–21:00, czwartek: 10:00–21:00, piątek: 10:00–21:00, sobota: 09:00–21:00, niedziela: Zamknięte",https://yes.pl/,"Bardo fajne miejsce w (prawie) każdym mieście polski można znaleźć ten sklep",,,,,,"jewelry_store, store, point_of_interest, establishment",,51.2823944,22.5719405
"Margaret`s Jewels. Kruczek M.","81 745 79 92","Jerzego Rudlickiego 7, 20-318 Lublin, Polska",,,,,,,,,"jewelry_store, store, point_of_interest, establishment",,51.2370667,22.5919844
"Emerald Bridge","789 076 435","Hugona Kołłątaja 6, 20-006 Lublin, Polska","poniedziałek: 10:00–18:00, wtorek: 10:00–18:00, środa: 10:00–18:00, czwartek: 10:00–18:00, piątek: 10:00–18:00, sobota: 10:00–16:00, niedziela: Zamknięte",https://emeraldbridge.pl/,"Mnóstwo pięknej biżuterii, każdy znajdzie coś dla siebie. Wybór łańcuszków jest tak duży, że ciężko wszystkie obejrzeć. Sklep posiada w ofercie biżuterię srebrną, złotą oraz z bursztynem. Ceny są atrakcyjne, a Pani z obsługi przemiła, widać, że zna się na rzeczy.","Miła obsługa, atrakcyjne ceny. Zdecydowanie polecam !!","doskonała obsługa klienta, bardzo przyjazna, mają bardzo piękną biżuterię 🤩","Bardzo miła i pomocna obsługa,piękne rzeczy polecam","Mają bardzo dobry srebrny i bursztynowy personel w niesamowitej cenie, również obsługa jest dobra, jeśli potrzebujesz biżuterii, to miejsce jest najlepszym wyborem! ! !",,"jewelry_store, point_of_interest, store, establishment",,51.2471217,22.5582412
Lilou,"797 334 358","Krakowskie Przedmieście 10, 20-002 Lublin, Polska","poniedziałek: 10:00–18:00, wtorek: 10:00–18:00, środa: 10:00–18:00, czwartek: 10:00–18:00, piątek: 10:00–18:00, sobota: 10:00–16:00, niedziela: Zamknięte",https://lilou.pl/pl/butiki/14?utm_source=googlemaps&utm_medium=organic&utm_campaign=wizytowki,"Jak zwykle jestem zachwycona jakością biżuterii i pięknym grawerunkiem :)",,,,,,"jewelry_store, store, point_of_interest, establishment",,51.247457,22.5647263
PANDORA,"882 829 941","C.H. Felicity Lublin, al. Wincentego Witosa 32, 20-315 Lublin, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: Zamknięte",https://pl.pandora.net/pl/,"Z całego serca polecam sklep Pandora :) przemiła obsługa, profesjonalne podejście do klienta, ogromna wiedza na temat biżuterii Pandora. Jestem przekonana, że będę bardzo często odwiedzała ten sklep :)","Bardzo dobra obsługa, panie które tam pracują wysłuchały i doradziły idealny zestaw ❤️ nawet mimo dużego ruchu były zainteresowane każdym klientem! Jak biżuteria to tylko u nich Polecam mocno!","Gorąco polecam sklep w FELICITY! bardzo miła i profesjonalna obsługa, Panie potrafią doradzić i pomóc w dobraniu biżuterii","Polecam sklep w Felicity👌 szukałam prezentu urodzinowego☺️ Panie bardzo miłe i pomocne, udało nam się wybrać coś wyjątkowego. Koleżanka zadowolona 😎 a i ja znalałam cos przy okazji dla siebie ⭐️🫶","Bardzo polecam sklep Pandora Felicity, przemiła obsługa, dziewczyny znają się na temacie, bardzo duży wybór biżuterii, wszystko na plus 😇",,"jewelry_store, store, point_of_interest, establishment",,51.232757,22.6153864
W.KRUK,"661 980 320","Lipowa 13, 20-024 Lublin, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 09:00–21:00",https://wkruk.pl/salon-lublin,"Duży asortyment i przemiła obsługa. Pani Irena (mam nadzieję, że dobrze zapamiętałam), nie patrząc na młody wiek udzieliła bardzo profesjonalnej pomocy. Z pewnością, w razie potrzeby wstąpię do tego salonu nie raz. Polecam!","Fantastyczne miejsce i najlepsza obsługa z jaką się spotkałam   Wybieraliśmy obrączki i było to pierwsze miejsce po kilku które odwiedziliśmy gdzie ktoś nam poświecił czas i na prawdę doradzil dzięki czemu cieszymy się zakupem   Polecam wszystkim którzy potrzebują indywidualnego podejście","Jestem bardzo zaskoczona obsługa w salonie Kruk.Byłam nie w jednym.Obsługa bardzo profesjonalna i życzliwa.Szczególnie były dwie panie P.Irena i p.Monika.Wiedzę ,którą posiadają na temat brylantów bardzo pozytywnie mnie zaskoczyła.",,,,"jewelry_store, finance, store, point_of_interest, establishment",,51.245033,22.550885
"Salon Jubilerski W. Śliwiński","572 444 369","Hotel Europa, Krakowskie Przedmieście 29, 20-002 Lublin, Polska","poniedziałek: 10:30–18:00, wtorek: 10:30–18:00, środa: 10:30–18:00, czwartek: 10:30–18:00, piątek: 10:30–18:00, sobota: 10:30–14:30, niedziela: Zamknięte",http://www.wsliwinski.pl/?utm_source=google&utm_medium=organic&utm_campaign=gmf,"Jestem świeżo po zakupie zegarka u W. Śliwiński. Doradztwo, szybkość transakcji i zabezpieczenie przesyłki na najwyższym poziomie. Jest bardzo zadowolony z zakupu u nich i na pewno wrócę po kolejne zegarki tylko tu :)","Wspaniały salon z zegarkami. Profesjonalne doradztwo, zaangażowanie w doborze zegarka. Potężna wiedza sprzedawcy Pana Arkadiusza. Gorąco polecam zakup zegarka w tym salonie u Pana Arkadiusza. Rabaty też są :)","Mój pierwszy, ale na pewno nie ostatni zakup w salonie. Zdecydowanie warto przejechać prawie całą Polskę, by osobiście porozmawiać i zakupić wymarzony zegarek. Polecam i dziękuje za fachową pomoc i obsługę 😀 do zobaczenia kolejnym razem przy spełnianiu następnego marzenia zegarkowego!","Warto odwiedzić salon osobiście, nawet jeśli mieszkamy w innym województwie. Profesjonalizm i elokwencja właścicieli są na najwyższym poziomie. Ogrom wartości merytorycznych przekazywanych podczas spotkania nie pozwalał wyjść od Panów szybko:)  Cierpliwość Pana Rafała do rozmów telefonicznych przed spotkaniem również zasługuje na ogromny podziw!  Wyszedłem z wymarzonym zegarkiem i na pewno nie była to moja ostatnia wizyta!","Profesjonalna obsługa. Sprzedawcy doskonale orientują się w temacie zegarków jakie sprzedają. Zakupiliśmy tam już kilka zegarków i na pewno wrócimy po kolejny :)",,"jewelry_store, store, point_of_interest, establishment",,51.248267,22.5614941
"Stoisko z biżuterią raczej sztuczną",,"al. Tysiąclecia 6, 20-121 Lublin, Polska","poniedziałek: 08:00–16:15, wtorek: 08:00–16:15, środa: 08:00–16:15, czwartek: 08:00–16:15, piątek: 08:00–16:15, sobota: 08:00–16:15, niedziela: 08:00–16:15",,,,,,,,"jewelry_store, store, point_of_interest, establishment",,51.251776,22.5707956
"Złotka pl","607 042 115","Władysława Kunickiego 71, 20-425 Lublin, Polska","poniedziałek: 10:00–17:00, wtorek: 10:00–17:00, środa: 10:00–17:00, czwartek: 10:00–17:00, piątek: 10:00–17:00, sobota: 10:00–14:00, niedziela: Zamknięte",https://www.facebook.com/profile.php?id=100063761340369&locale=pl_PL,"Bardzo fajne miejsce. Szukałem pierścionka zaręczynowego. Przemiła pani fachowo doradziła i sprzedała mi piękny pierścionek w atrakcyjnej cenie oraz dorzuciła kilka gratisów. Wspaniałe podejście do klienta i przyjemna atmosfera. Polecam :)","Same plusy! Wspaniała i komunikatywna właścicielka, która potrafi dobrze doradzić. Duży wybór biżuterii ze złota, w dobrej cenie. Wyroby nowe, jak i używane, (również próby 583 z naturalnymi kamieniami), które cieszą oko i mogą stać się złotem inwestycyjnym - poduszką bezpieczeństwa ;). Nie było problemu z pomniejszeniem, Pani Magda wszystko załatwiła w kilka dni. Oprócz tego w salonie można nabyć elektronikę, srebro, czego duszyczka potrzebuje. Pyszna kawa i piękne wnętrze.","Bardzo fajny lombard, można trafić na prawdziwą perełkę, Pani sprzedająca bardzo pozytywnie nastawiona do klienta. Polecam 👍","Bardzo dobry lombard. Właściciel jest bardzo miły i oferuje dobrą cenę za rzeczy. Przede wszystkim można kupić dobre, wartościowe rzeczy i biżuterię. Wysoce polecany.",,,"jewelry_store, finance, store, point_of_interest, establishment",,51.2245678,22.5741162
"Salon Jubilerski W. Śliwiński","572 434 982","Galeria Olimp, Aleja Spółdzielczości Pracy 34, 20-147 Lublin, Polska","poniedziałek: 10:00–21:00, wtorek: 10:00–21:00, środa: 10:00–21:00, czwartek: 10:00–21:00, piątek: 10:00–21:00, sobota: 10:00–21:00, niedziela: 10:00–20:00",http://www.wsliwinski.pl/?utm_source=google&utm_medium=organic&utm_campaign=gmf,"Profesjonalna obsługa, indiwidualne podejście do klienta. Salon czysty, kilo się wchodzi. Pracownicy z uśmiechami na twarzy. Wybór biżuterii bardzo duży. Szukałam czegoś dla siebie-pomogla mi bardzo sympatyczna pani. Polecam wszystkim ten salon.","Dziękuję za profesjonalną obsługę klienta, bardzo miłą atmosferę . Ostatnio zakupiłam w salonie zegarek na prezent. Chętnie dokonam kolejnego zakupu w tym salonie.","Bardzo miła obsługa, pomocna z ogromną wiedzą, duży wybór zegarków, Panie zawsze pomocne. Nawet jak nie było w sklepie interesującego mnie produktu, został dla mnie sprowadzony. Jak najbardziej polecam zakupy w tym salonie ! :)","Jakość biżuterii i obsługa klienta na najwyższym poziomie. Szczerze polecam.","Bardzo miła obsługa, indywidualne i profesjonalne podejście do klienta, bardzo duży wybór biżuterii, Gorąco polecam.",,"jewelry_store, point_of_interest, store, establishment",,51.265943,22.570928
TOUS,"608 031 474","Lipowa 13, 20-024 Lublin, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 09:00–21:00",http://touspolska.pl/,"Obsługa bardzo bardzo miła. Odpowiadała spokojnie i z uśmiechem na pytania.","Super obsługa, pełen profesjonalizm i jednostkowe podejście do tematu, z całego serca polecam. Wstąpiłem do sklepu, żeby tylko zobaczyć co mogę kupić na prezent a wyszedłem zadowolony z zakupu bo wiem że trafiłem w gust osoby obdarowanej 😇 na pewno wrócę jeszcze po coś. Co prawda pudełko na portfel miało mały uszczerbek od naklejki ale miła Pani wymieniła mi je bez najmniejszego problemu dodatkowo dodając kilka naklejek z misiem ❤️ dziękuję! Obsługa i jakoś oferowanych produktów 11/10,  chapeau bas - oby więcej sklepów brało przykład z tego.","Pełen profesjonalizm. Obsługa na wysokim standardzie, zamówiona Torebka specjalnie ściągnięta na życzenie ze sklepu stacjonarnego w innym mieście. Bardzo dobry kontakt zarówno przez telefon jak i na miejscu. Polecam. Najlepszy sklep Tousa w Lublinie w Galerii Plaza. Dziękuje za pomoc.","Dzięki bardzo sympatycznej i miłej Pani, dzisiejsze zakupy były przyjemnością, dzięki temu zapewne tutaj wrócę :)","Piękna biżuteria i przemiła Pani z obsługi ;)",,"jewelry_store, store, point_of_interest, establishment",,51.24488,22.550322
AguArt,"884 888 918","Cypriana Godebskiego 10/19, 20-045 Lublin, Polska",,,,,,,,,"jewelry_store, point_of_interest, store, establishment",,51.2475363,22.5356042
"Lorien"""" Biżuteria srebrna i zegarki oraz naprawy","513 109 371","Kozia, 20-076 Lublin, Polska","poniedziałek: 10:00–17:30, wtorek: 10:00–17:30, środa: 10:00–17:30, czwartek: 10:00–17:30, piątek: 10:00–17:30, sobota: Zamknięte, niedziela: Zamknięte",,"Miałem przyjemność być w tym miejscu. Kameralny wystrój, interesujący i ładny towar, uprzejmi sprzedawcy. Polecam!",,,,,,"jewelry_store, point_of_interest, store, establishment",,51.2473222,22.5657795
W.KRUK,"725 330 140","al. Wincentego Witosa 32, 20-315 Lublin, Polska","poniedziałek: 09:00–21:00, wtorek: 09:00–21:00, środa: 09:00–21:00, czwartek: 09:00–21:00, piątek: 09:00–21:00, sobota: 09:00–21:00, niedziela: 09:00–20:00",https://wkruk.pl/salon-lublin-3,"Polecam ten salon, przemiła obsługa i profesjonalne podejście do klienta.","Bardzo miła i fachowa obsługa :) szczegolnie pani Jagoda :) polecam zakupy w tym salonie",,,,,"jewelry_store, finance, point_of_interest, store, establishment",,51.2316538,22.6118314
"KRÓL Jewellery","514 042 229","Kawaleryjska 17A/lok. 173, 15-324 Białystok, Polska","poniedziałek: 08:00–12:00, wtorek: 08:00–12:00, środa: 08:00–12:00, czwartek: 08:00–12:00, piątek: 08:00–12:00, sobota: 08:00–12:00, niedziela: Zamknięte",https://www.kroljewellery.pl/,"Biżuteria wyróżnia się na tle innych dostępnych modeli. Zamawiałam już wiele razy i nigdy się nie zawiodłam, wysyłka ekspresowa, przygotowana w takim tempie, że nawet nigdy nie ma potrzeby kontaktować się z obsługą klienta, przepiękne pakowanie. Polecam w 100%.","Polecam serdecznie biżuterię marki Król , piękne unikatowe wzory oraz wspaniała obsługa klienta 💜","BARDZO POLECAM!!! Biżuteria piękna. Wysyłka expressowa. Z wymianą na mniejszy rozmiar też nie było problemu- szybko, sprawnie i profesjonalnie. Pani, z którą jest kontakt bardzo miła i sympatyczna oraz bardzo pomocna  Z czystym serduchem polecam tę cudeńka.","Piękna biżuteria,szybka wysyłka. Niestety w moim przypadku kolczyki poprostu  nie pasowały do mnie-mega bezproblemowy,ekspresowy zwrot kosztów. Kolczyki nie pasowały,ale na pewno wybiorę sobie u Was coś innego❤️","Piękna biżuteria, nietuzinkowa, bardzo dobre ceny. Obsługa na najwyższym poziomie, szybka wysyłka. Biżuteria pięknie zapakowana. Jestem bardzo zadowolona i polecam.",,"jewelry_store, store, point_of_interest, establishment",,53.105168,23.1448748
"Mon Bijoux Sp. z o.o.","721 478 218","Henryka Sienkiewicza 46/58, 15-004 Białystok, Polska",,http://mbbeads.pl/,"Ogromny wybór koralików i części do tworzenia biżuterii. Ceny adekwatne do jakości. Sprzedawczynie znają się na rzeczy, zawsze chętnie doradzą. Osobom rozpoczynającym przygodę z tworzeniem biżuterii polecam wybrać się właśnie tam :)","Super sklep. Miła obsługa - pomogą w wyborze, doradzą. Bardzo lubię robić u was zakupy. Choć dopiero od niedawna zaczęłam przygodę z koralikami. Pozdrawiam serdecznie.","Wszystko czego potrzeba do wyrobu biżuterii, do tego pomocna obsługa, produkty w dobrych cenach. Możliwość zamówienia online z odbiorem osobistym :) polecam serdecznie","Lubię was, bo gdy chcę odpocząć namawiam żonę by do was poszła na zakupy. Mam wtedy święty spokój na kilka godzin. A później w domu przez kilka dni żona ma koralikowe zajęcie :)",,,"jewelry_store, point_of_interest, store, establishment",,53.1370492,23.1675327
